project_id,language,url,bytes,created_at,updated_at,year_diff,forked_from,original_project,api_created_at,api_updated_at,api_pushed_at,git_url,ssh_url,clone_url,svn_url,homepage,size,stargazers_count,watchers_count,has_issues,has_projects,has_downloads,has_wiki,has_pages,forks_count,mirror_url,archived,disabled,open_issues_count,forks,open_issues,watchers,compared_date,total_commit,repo
12445377,Python,https://api.github.com/repos/sunishsheth2009/ChatterBot,38235612,2014-10-02 00:20:39,2019-02-25 05:10:02,4,0,YES,2014-10-02 00:20:39,2019-02-25 05:04:58,2014-10-02 00:48:47,git://github.com/sunishsheth2009/ChatterBot.git,git@github.com:sunishsheth2009/ChatterBot.git,https://github.com/sunishsheth2009/ChatterBot.git,https://github.com/sunishsheth2009/ChatterBot,,77300,5,5,True,True,True,True,False,3,,False,False,0,3,0,5,True,2,sunishsheth2009/ChatterBot
12482617,Python,https://api.github.com/repos/miselin/pedigree-apps,23496346,2014-04-22 11:23:53,2019-05-02 17:25:59,5,0,YES,2014-04-22 11:23:53,2019-05-02 17:20:49,2019-05-02 17:20:47,git://github.com/miselin/pedigree-apps.git,git@github.com:miselin/pedigree-apps.git,https://github.com/miselin/pedigree-apps.git,https://github.com/miselin/pedigree-apps,,82677,2,2,True,True,True,True,False,0,,False,False,0,0,0,2,True,764,miselin/pedigree-apps
12482853,Python,https://api.github.com/repos/rluu/pricechartingtool,11425115,2014-10-05 01:13:31,2018-12-03 12:07:41,4,0,YES,2014-10-05 01:13:31,2016-02-21 08:10:38,2018-02-12 06:08:50,git://github.com/rluu/pricechartingtool.git,git@github.com:rluu/pricechartingtool.git,https://github.com/rluu/pricechartingtool.git,https://github.com/rluu/pricechartingtool,,546743,0,0,True,True,True,True,True,5,,False,False,4,5,4,0,True,988,rluu/pricechartingtool
12493589,Python,https://api.github.com/repos/maestrano/odoo,10556287,2014-10-06 04:25:31,2019-05-21 04:51:27,4,0,YES,2014-10-06 04:25:31,2020-01-30 13:47:19,2014-10-08 10:01:42,git://github.com/maestrano/odoo.git,git@github.com:maestrano/odoo.git,https://github.com/maestrano/odoo.git,https://github.com/maestrano/odoo,,72104,3,3,True,True,True,True,False,36,,False,False,1,36,1,3,True,16,maestrano/odoo
12555637,Python,https://api.github.com/repos/ofermend/medicare-demo,10846103,2014-10-09 16:13:44,2019-04-30 19:59:09,4,0,YES,2014-10-09 16:13:44,2019-10-21 16:36:49,2015-11-25 00:46:36,git://github.com/ofermend/medicare-demo.git,git@github.com:ofermend/medicare-demo.git,https://github.com/ofermend/medicare-demo.git,https://github.com/ofermend/medicare-demo,,31346,43,43,True,True,True,True,False,29,,False,False,0,29,0,43,True,70,ofermend/medicare-demo
12573478,Python,https://api.github.com/repos/voussoir/else,12017806,2014-10-11 01:32:40,2019-05-27 23:32:50,4,0,YES,2014-10-11 01:32:40,2020-03-06 01:24:38,2020-03-06 01:24:36,git://github.com/voussoir/else.git,git@github.com:voussoir/else.git,https://github.com/voussoir/else.git,https://github.com/voussoir/else,,52053,9,9,True,True,True,True,False,2,,False,False,0,2,0,9,True,268,voussoir/else
12984034,Python,https://api.github.com/repos/vnsofthe/odoo-dev,13633064,2014-10-29 04:32:09,2019-04-09 09:31:20,4,0,YES,2014-10-29 04:32:09,2016-01-11 09:02:30,2016-02-14 14:03:05,git://github.com/vnsofthe/odoo-dev.git,git@github.com:vnsofthe/odoo-dev.git,https://github.com/vnsofthe/odoo-dev.git,https://github.com/vnsofthe/odoo-dev,,276038,2,2,True,True,True,True,False,2,,False,False,0,2,0,2,True,660,vnsofthe/odoo-dev
13046341,Python,https://api.github.com/repos/zlodiak/templatetags,11073396,2014-10-29 21:44:11,2018-12-26 20:39:33,4,0,YES,2014-10-29 21:44:11,2018-12-26 20:34:26,2014-11-03 10:14:52,git://github.com/zlodiak/templatetags.git,git@github.com:zlodiak/templatetags.git,https://github.com/zlodiak/templatetags.git,https://github.com/zlodiak/templatetags,,20464,2,2,True,True,True,True,False,2,,False,False,0,2,0,2,True,17,zlodiak/templatetags
13374672,Python,https://api.github.com/repos/vivisect/vivisect,11657535,2014-11-14 18:28:47,2019-05-31 14:05:04,4,0,YES,2014-11-14 18:28:47,2020-03-09 17:06:49,2020-02-26 18:28:34,git://github.com/vivisect/vivisect.git,git@github.com:vivisect/vivisect.git,https://github.com/vivisect/vivisect.git,https://github.com/vivisect/vivisect,,9611,597,597,True,True,True,True,False,136,,False,False,46,136,46,597,True,499,vivisect/vivisect
13407016,Python,https://api.github.com/repos/SickGear/SickGear,13210103,2014-11-12 06:29:37,2019-05-30 13:55:26,4,0,YES,2014-11-12 06:29:37,2020-03-08 15:49:21,2020-03-08 15:49:48,git://github.com/SickGear/SickGear.git,git@github.com:SickGear/SickGear.git,https://github.com/SickGear/SickGear.git,https://github.com/SickGear/SickGear,https://github.com/SickGear/SickGear/wiki,42553,353,353,True,False,True,True,False,75,,False,False,2,75,2,353,True,1343,SickGear/SickGear
13485883,Python,https://api.github.com/repos/WeizhengZhou/leetcode3,17601813,2014-11-08 20:42:22,2019-05-17 14:58:35,4,0,YES,2014-11-08 20:42:22,2019-12-11 20:15:44,2017-11-29 00:21:21,git://github.com/WeizhengZhou/leetcode3.git,git@github.com:WeizhengZhou/leetcode3.git,https://github.com/WeizhengZhou/leetcode3.git,https://github.com/WeizhengZhou/leetcode3,,2000,57,57,True,True,True,True,False,54,,False,False,1,54,1,57,True,244,WeizhengZhou/leetcode3
13498939,Python,https://api.github.com/repos/zenodo/invenio,17347116,2013-02-11 09:35:26,2019-04-03 05:40:59,6,0,YES,2013-02-11 09:35:26,2019-01-07 10:09:43,2016-06-30 14:42:14,git://github.com/zenodo/invenio.git,git@github.com:zenodo/invenio.git,https://github.com/zenodo/invenio.git,https://github.com/zenodo/invenio,,71307,6,6,False,True,True,False,False,15,,True,False,2,15,2,6,True,159,zenodo/invenio
13575507,Python,https://api.github.com/repos/hynnet/openwrt-mt7620,42043097,2014-09-12 07:05:19,2019-03-12 00:36:35,4,0,YES,2014-09-12 07:05:19,2020-01-07 08:07:01,2014-09-12 07:39:35,git://github.com/hynnet/openwrt-mt7620.git,git@github.com:hynnet/openwrt-mt7620.git,https://github.com/hynnet/openwrt-mt7620.git,https://github.com/hynnet/openwrt-mt7620,,365708,25,25,True,True,True,True,False,34,,False,False,4,34,4,25,True,3,hynnet/openwrt-mt7620
13591501,Python,https://api.github.com/repos/vmware/pyvcloud,16921304,2014-11-12 19:36:04,2019-05-29 11:30:40,4,0,YES,2014-11-12 19:36:04,2020-03-05 10:10:03,2020-03-05 10:10:00,git://github.com/vmware/pyvcloud.git,git@github.com:vmware/pyvcloud.git,https://github.com/vmware/pyvcloud.git,https://github.com/vmware/pyvcloud,https://vmware.github.io/pyvcloud,25930,128,128,True,True,True,True,True,129,,False,False,26,129,26,128,True,909,vmware/pyvcloud
13745503,Python,https://api.github.com/repos/rbuffat/pyidf,22271673,2014-11-29 20:25:20,2019-04-28 00:15:48,4,0,YES,2014-11-29 20:25:20,2019-11-24 23:38:31,2015-10-11 21:04:08,git://github.com/rbuffat/pyidf.git,git@github.com:rbuffat/pyidf.git,https://github.com/rbuffat/pyidf.git,https://github.com/rbuffat/pyidf,,19332,14,14,True,True,True,True,True,4,,False,False,1,4,1,14,True,94,rbuffat/pyidf
13800286,Python,https://api.github.com/repos/willprice/arduino-sphere-project,11742616,2014-11-10 21:30:11,2018-12-11 04:21:36,4,0,YES,2014-11-10 21:30:11,2014-11-25 22:56:20,2014-11-25 22:56:20,git://github.com/willprice/arduino-sphere-project.git,git@github.com:willprice/arduino-sphere-project.git,https://github.com/willprice/arduino-sphere-project.git,https://github.com/willprice/arduino-sphere-project,,1730,0,0,True,True,True,True,False,3,,False,False,0,3,0,0,True,10,willprice/arduino-sphere-project
13825157,Python,https://api.github.com/repos/behappyyoung/PythonSampleCodes,19830743,2014-11-20 15:57:16,2019-05-09 18:37:49,4,0,YES,2014-11-20 15:57:16,2020-03-09 22:44:16,2020-03-09 22:44:13,git://github.com/behappyyoung/PythonSampleCodes.git,git@github.com:behappyyoung/PythonSampleCodes.git,https://github.com/behappyyoung/PythonSampleCodes.git,https://github.com/behappyyoung/PythonSampleCodes,,96818,3,3,True,True,True,True,False,2,,False,False,17,2,17,3,True,149,behappyyoung/PythonSampleCodes
13936271,Python,https://api.github.com/repos/thunderbug1/Inkscape_portable_for_Spherebot,16012367,2014-11-29 14:41:00,2019-04-23 03:27:23,4,0,YES,2014-11-29 14:41:00,2019-04-23 03:22:12,2014-11-29 16:27:05,git://github.com/thunderbug1/Inkscape_portable_for_Spherebot.git,git@github.com:thunderbug1/Inkscape_portable_for_Spherebot.git,https://github.com/thunderbug1/Inkscape_portable_for_Spherebot.git,https://github.com/thunderbug1/Inkscape_portable_for_Spherebot,,56104,2,2,True,True,True,True,False,1,,False,False,0,1,0,2,True,5,thunderbug1/Inkscape_portable_for_Spherebot
13963468,Python,https://api.github.com/repos/lashgar/ipmacc,11876534,2014-12-01 20:12:42,2019-04-25 16:39:19,4,0,YES,2014-12-01 20:12:42,2019-12-05 05:17:45,2019-06-05 00:26:24,git://github.com/lashgar/ipmacc.git,git@github.com:lashgar/ipmacc.git,https://github.com/lashgar/ipmacc.git,https://github.com/lashgar/ipmacc,,27281,10,10,True,True,True,True,False,4,,False,False,1,4,1,10,True,83,lashgar/ipmacc
13988762,Python,https://api.github.com/repos/kmiku7/python-2.5-annotated,15879102,2014-12-03 13:41:15,2019-04-22 15:51:27,4,0,YES,2014-12-03 13:41:15,2019-12-23 12:25:57,2015-01-07 12:39:18,git://github.com/kmiku7/python-2.5-annotated.git,git@github.com:kmiku7/python-2.5-annotated.git,https://github.com/kmiku7/python-2.5-annotated.git,https://github.com/kmiku7/python-2.5-annotated,,12004,6,6,True,True,True,True,False,6,,False,False,0,6,0,6,True,35,kmiku7/python-2.5-annotated
14029541,Python,https://api.github.com/repos/dysya92/monkeys,10574146,2014-12-06 22:35:07,2019-05-31 05:23:44,4,0,YES,2014-12-06 22:35:07,2019-05-31 05:18:42,2019-10-31 22:44:16,git://github.com/dysya92/monkeys.git,git@github.com:dysya92/monkeys.git,https://github.com/dysya92/monkeys.git,https://github.com/dysya92/monkeys,,12791,0,0,True,True,True,True,False,0,,False,False,1,0,1,0,True,19,dysya92/monkeys
14145861,Python,https://api.github.com/repos/kiwicopple/MyMDb,10594687,2014-12-16 22:22:23,2019-02-24 12:31:42,4,0,YES,2014-12-16 22:22:23,2015-01-12 23:36:10,2015-01-12 23:36:06,git://github.com/kiwicopple/MyMDb.git,git@github.com:kiwicopple/MyMDb.git,https://github.com/kiwicopple/MyMDb.git,https://github.com/kiwicopple/MyMDb,,8516,0,0,True,True,True,True,False,1,,False,False,0,1,0,0,True,9,kiwicopple/MyMDb
14218149,Python,https://api.github.com/repos/66eli77/my-kalite-for-android,14628195,2014-11-14 21:38:45,2019-01-06 22:32:51,4,0,YES,2014-11-14 21:38:45,2019-01-06 22:27:47,2014-11-14 22:37:41,git://github.com/66eli77/my-kalite-for-android.git,git@github.com:66eli77/my-kalite-for-android.git,https://github.com/66eli77/my-kalite-for-android.git,https://github.com/66eli77/my-kalite-for-android,,121948,1,1,True,True,True,True,False,0,,False,False,0,0,0,1,True,3,66eli77/my-kalite-for-android
14286544,Python,https://api.github.com/repos/dragondjf/PFramer,12244135,2014-12-19 08:34:44,2019-05-11 16:26:13,4,0,YES,2014-12-19 08:34:44,2019-10-10 04:41:27,2016-01-22 03:54:17,git://github.com/dragondjf/PFramer.git,git@github.com:dragondjf/PFramer.git,https://github.com/dragondjf/PFramer.git,https://github.com/dragondjf/PFramer,,38590,39,39,True,True,True,True,False,15,,False,False,0,15,0,39,True,81,dragondjf/PFramer
14536251,Python,https://api.github.com/repos/eduNEXT/edunext-platform,16757209,2014-10-23 13:46:40,2019-05-21 22:44:19,4,0,YES,2014-10-23 13:46:40,2020-03-06 17:15:53,2020-03-09 01:10:27,git://github.com/eduNEXT/edunext-platform.git,git@github.com:eduNEXT/edunext-platform.git,https://github.com/eduNEXT/edunext-platform.git,https://github.com/eduNEXT/edunext-platform,https://www.edunext.co,789769,17,17,True,True,True,True,False,4,,False,False,2,4,2,17,True,2123,eduNEXT/edunext-platform
14752755,Python,https://api.github.com/repos/jyotikamboj/container,10715733,2015-01-05 10:59:13,2019-01-14 11:03:53,4,0,YES,2015-01-05 10:59:13,2019-01-14 10:58:43,2015-01-06 06:41:03,git://github.com/jyotikamboj/container.git,git@github.com:jyotikamboj/container.git,https://github.com/jyotikamboj/container.git,https://github.com/jyotikamboj/container,,18044,1,1,True,True,True,True,False,0,,False,False,0,0,0,1,True,2,jyotikamboj/container
14819160,Python,https://api.github.com/repos/gramps-project/gramps,11810690,2015-01-07 02:51:48,2019-05-27 22:56:30,4,0,YES,2015-01-07 02:51:48,2020-03-08 13:22:03,2020-03-10 08:54:34,git://github.com/gramps-project/gramps.git,git@github.com:gramps-project/gramps.git,https://github.com/gramps-project/gramps.git,https://github.com/gramps-project/gramps,https://gramps-project.org/,323080,920,920,False,True,True,False,False,194,,False,False,49,194,49,920,True,4501,gramps-project/gramps
14838321,Python,https://api.github.com/repos/xbmcrus/XBMC.ru-forum-Add-ons,13118587,2015-01-07 15:10:19,2019-01-11 13:34:42,4,0,YES,2015-01-07 15:10:19,2019-10-29 10:58:24,2019-01-11 13:29:23,git://github.com/xbmcrus/XBMC.ru-forum-Add-ons.git,git@github.com:xbmcrus/XBMC.ru-forum-Add-ons.git,https://github.com/xbmcrus/XBMC.ru-forum-Add-ons.git,https://github.com/xbmcrus/XBMC.ru-forum-Add-ons,,361825,11,11,True,True,True,True,False,13,,False,False,1,13,1,11,True,146,xbmcrus/XBMC.ru-forum-Add-ons
14870171,Python,https://api.github.com/repos/EIT-ICT-RICH/ns-3-dev-TSCH,35984598,2015-01-08 10:11:53,2018-11-24 12:51:20,3,0,YES,2015-01-08 10:11:53,2018-11-24 12:46:16,2015-01-08 10:21:39,git://github.com/EIT-ICT-RICH/ns-3-dev-TSCH.git,git@github.com:EIT-ICT-RICH/ns-3-dev-TSCH.git,https://github.com/EIT-ICT-RICH/ns-3-dev-TSCH.git,https://github.com/EIT-ICT-RICH/ns-3-dev-TSCH,,26956,4,4,True,True,True,True,False,6,,False,False,3,6,3,4,True,3,EIT-ICT-RICH/ns-3-dev-TSCH
14989147,Python,https://api.github.com/repos/recotak/recotak-framework,12328013,2015-01-11 15:29:43,2019-01-06 05:24:58,3,0,YES,2015-01-11 15:29:43,2019-01-06 05:19:54,2015-01-11 17:58:18,git://github.com/recotak/recotak-framework.git,git@github.com:recotak/recotak-framework.git,https://github.com/recotak/recotak-framework.git,https://github.com/recotak/recotak-framework,,5320,10,10,True,True,True,True,False,3,,False,False,0,3,0,10,True,12,recotak/recotak-framework
15105024,Python,https://api.github.com/repos/TUD-INF-IAI-MCI/AGSBS-infrastructure,12475594,2015-01-14 18:05:19,2019-04-14 10:34:16,4,0,YES,2015-01-14 18:05:19,2019-11-03 20:55:47,2020-02-24 14:27:59,git://github.com/TUD-INF-IAI-MCI/AGSBS-infrastructure.git,git@github.com:TUD-INF-IAI-MCI/AGSBS-infrastructure.git,https://github.com/TUD-INF-IAI-MCI/AGSBS-infrastructure.git,https://github.com/TUD-INF-IAI-MCI/AGSBS-infrastructure,,708,5,5,True,True,True,True,False,2,,False,False,13,2,13,5,True,656,TUD-INF-IAI-MCI/AGSBS-infrastructure
15219914,Python,https://api.github.com/repos/bruderstein/PythonScript,14759666,2010-07-24 23:26:13,2019-05-31 17:21:47,8,0,YES,2010-07-24 23:26:13,2020-03-09 19:17:36,2020-02-03 23:04:53,git://github.com/bruderstein/PythonScript.git,git@github.com:bruderstein/PythonScript.git,https://github.com/bruderstein/PythonScript.git,https://github.com/bruderstein/PythonScript,http://npppythonscript.sourceforge.net/,24033,189,189,True,True,True,True,False,49,,False,False,28,49,28,189,True,86,bruderstein/PythonScript
15408689,Python,https://api.github.com/repos/zhanghe06/python,22868495,2015-01-22 08:44:20,2019-05-31 18:04:28,4,0,YES,2015-01-22 08:44:20,2020-01-25 19:46:47,2019-10-22 20:14:15,git://github.com/zhanghe06/python.git,git@github.com:zhanghe06/python.git,https://github.com/zhanghe06/python.git,https://github.com/zhanghe06/python,,19217,446,446,True,True,True,True,False,315,,False,False,9,315,9,446,True,407,zhanghe06/python
15630156,Python,https://api.github.com/repos/tladyman/avrdude-android,16807399,2015-01-27 22:20:46,2019-03-30 07:33:42,4,0,YES,2015-01-27 22:20:46,2020-02-19 13:00:37,2016-11-07 10:04:10,git://github.com/tladyman/avrdude-android.git,git@github.com:tladyman/avrdude-android.git,https://github.com/tladyman/avrdude-android.git,https://github.com/tladyman/avrdude-android,,85753,10,10,True,True,True,True,False,4,,False,False,0,4,0,10,True,3,tladyman/avrdude-android
15634015,Python,https://api.github.com/repos/psrc/urbansim,19889436,2014-05-12 23:42:41,2019-04-24 20:39:06,4,0,YES,2014-05-12 23:42:41,2017-11-15 05:35:57,2019-08-12 19:47:02,git://github.com/psrc/urbansim.git,git@github.com:psrc/urbansim.git,https://github.com/psrc/urbansim.git,https://github.com/psrc/urbansim,,163030,2,2,True,True,True,True,False,0,,False,False,44,0,44,2,True,141,psrc/urbansim
15777563,Python,https://api.github.com/repos/docutils/docutils,16176953,2015-10-23 21:46:17,2019-05-03 08:21:52,3,0,YES,2015-10-23 21:46:17,2019-09-05 07:46:24,2015-10-23 21:47:26,git://github.com/docutils/docutils.git,git@github.com:docutils/docutils.git,https://github.com/docutils/docutils.git,https://github.com/docutils/docutils,,22072,10,10,True,True,True,True,False,5,,False,False,1,5,1,10,True,9183,docutils/docutils
15789441,Python,https://api.github.com/repos/JiYou/openstack-ubuntu-14-04,27464554,2015-02-01 02:23:28,2019-05-29 02:33:47,4,0,YES,2015-02-01 02:23:28,2020-02-15 06:57:01,2020-02-15 06:57:13,git://github.com/JiYou/openstack-ubuntu-14-04.git,git@github.com:JiYou/openstack-ubuntu-14-04.git,https://github.com/JiYou/openstack-ubuntu-14-04.git,https://github.com/JiYou/openstack-ubuntu-14-04,,339428,77,77,True,True,True,True,False,88,,False,False,3,88,3,77,True,39,JiYou/openstack-ubuntu-14-04
15818554,Python,https://api.github.com/repos/findix/SublimeText3Data,23844825,2015-02-02 02:51:52,2019-04-01 05:55:56,4,0,YES,2015-02-02 02:51:52,2019-09-28 10:48:25,2019-09-28 10:48:16,git://github.com/findix/SublimeText3Data.git,git@github.com:findix/SublimeText3Data.git,https://github.com/findix/SublimeText3Data.git,https://github.com/findix/SublimeText3Data,,44962,0,0,True,True,True,True,False,0,,False,False,0,0,0,0,True,8,findix/SublimeText3Data
15848561,Python,https://api.github.com/repos/kenzshi/DDoSProject,14155713,2015-02-02 20:00:40,2019-04-11 00:23:01,4,0,YES,2015-02-02 20:00:40,2020-02-28 04:30:56,2015-03-16 09:52:21,git://github.com/kenzshi/DDoSProject.git,git@github.com:kenzshi/DDoSProject.git,https://github.com/kenzshi/DDoSProject.git,https://github.com/kenzshi/DDoSProject,,6244,20,20,True,True,True,True,False,24,,False,False,1,24,1,20,True,109,kenzshi/DDoSProject
15850753,Python,https://api.github.com/repos/albertz/PyCPython,21404522,2011-07-05 15:36:53,2019-04-15 20:18:27,7,0,YES,2011-07-05 15:36:53,2020-01-17 18:55:26,2019-10-04 22:16:20,git://github.com/albertz/PyCPython.git,git@github.com:albertz/PyCPython.git,https://github.com/albertz/PyCPython.git,https://github.com/albertz/PyCPython,,15079,11,11,True,True,True,True,False,2,,False,False,1,2,1,11,True,133,albertz/PyCPython
16027393,Python,https://api.github.com/repos/usnistgov/OOF3D,17910426,2015-01-21 19:04:14,2019-05-15 21:24:03,4,0,YES,2015-01-21 19:04:14,2019-11-04 20:02:05,2020-03-04 19:52:11,git://github.com/usnistgov/OOF3D.git,git@github.com:usnistgov/OOF3D.git,https://github.com/usnistgov/OOF3D.git,https://github.com/usnistgov/OOF3D,http://www.ctcms.nist.gov/oof/oof3d/,39132,18,18,True,True,True,True,False,4,,False,False,4,4,4,18,True,776,usnistgov/OOF3D
16102031,Python,https://api.github.com/repos/slobdell/exercise-library,11940439,2015-02-09 04:00:12,2019-01-09 08:52:46,3,0,YES,2015-02-09 04:00:12,2018-09-14 15:11:06,2015-05-07 22:07:15,git://github.com/slobdell/exercise-library.git,git@github.com:slobdell/exercise-library.git,https://github.com/slobdell/exercise-library.git,https://github.com/slobdell/exercise-library,,22484,3,3,True,True,True,True,False,3,,False,False,0,3,0,3,True,59,slobdell/exercise-library
16193225,Python,https://api.github.com/repos/kmeurer/Naive-Bayes,14439999,2015-02-11 04:47:42,2018-12-18 04:58:14,3,0,YES,2015-02-11 04:47:42,2019-04-21 17:26:09,2015-02-24 16:44:56,git://github.com/nataliemeurer/Naive-Bayes.git,git@github.com:nataliemeurer/Naive-Bayes.git,https://github.com/nataliemeurer/Naive-Bayes.git,https://github.com/nataliemeurer/Naive-Bayes,,29688,7,7,True,True,True,True,False,2,,False,False,1,2,1,7,True,32,kmeurer/Naive-Bayes
16425799,Python,https://api.github.com/repos/flovera1/AI,16380293,2015-02-17 12:16:19,2019-03-31 09:40:44,4,0,YES,2015-02-17 12:16:19,2019-03-31 09:35:37,2015-06-08 21:26:24,git://github.com/flovera1/AI.git,git@github.com:flovera1/AI.git,https://github.com/flovera1/AI.git,https://github.com/flovera1/AI,,105788,33,33,True,True,True,True,False,26,,False,False,0,26,0,33,True,131,flovera1/AI
16467857,Python,https://api.github.com/repos/hackwin/3dPartPrice,30345998,2015-02-18 14:04:36,2019-01-29 09:20:27,3,0,YES,2015-02-18 14:04:36,2020-01-10 05:46:54,2015-02-18 15:39:33,git://github.com/hackwin/3dPartPrice.git,git@github.com:hackwin/3dPartPrice.git,https://github.com/hackwin/3dPartPrice.git,https://github.com/hackwin/3dPartPrice,,49388,9,9,True,True,True,True,False,9,,False,False,0,9,0,9,True,3,hackwin/3dPartPrice
16472186,Python,https://api.github.com/repos/galaxyproject/galaxy,11934053,2015-02-23 14:18:06,2019-05-31 11:21:19,4,0,YES,2015-02-23 14:18:06,2020-03-09 22:21:09,2020-03-10 10:53:42,git://github.com/galaxyproject/galaxy.git,git@github.com:galaxyproject/galaxy.git,https://github.com/galaxyproject/galaxy.git,https://github.com/galaxyproject/galaxy,https://galaxyproject.org/,504585,703,703,True,True,True,False,False,603,,False,False,1355,603,1355,703,True,11457,galaxyproject/galaxy
16619714,Python,https://api.github.com/repos/Communities-Communications/cc-odoo,10923033,2015-02-22 23:51:43,2018-12-20 13:43:28,3,0,YES,2015-02-22 23:51:43,2015-03-04 22:25:55,2015-03-04 22:25:55,git://github.com/Communities-Communications/cc-odoo.git,git@github.com:Communities-Communications/cc-odoo.git,https://github.com/Communities-Communications/cc-odoo.git,https://github.com/Communities-Communications/cc-odoo,,79692,0,0,True,True,True,True,False,3,,False,False,0,3,0,0,True,8,Communities-Communications/cc-odoo
16620617,Python,https://api.github.com/repos/forest2001/Toontown-Rewritten,16394293,2015-02-21 06:05:55,2019-04-22 20:45:05,4,0,YES,2015-02-21 06:05:55,2020-03-02 22:24:01,2015-02-21 06:06:42,git://github.com/forest2001/Toontown-Rewritten.git,git@github.com:forest2001/Toontown-Rewritten.git,https://github.com/forest2001/Toontown-Rewritten.git,https://github.com/forest2001/Toontown-Rewritten,,8452,11,11,False,True,True,True,False,25,,False,False,0,25,0,11,True,1,forest2001/Toontown-Rewritten
16708479,Python,https://api.github.com/repos/LumaPictures/pymel-docs,41606591,2015-02-23 04:39:41,2018-11-04 21:57:35,3,0,YES,2015-02-23 04:39:41,2018-11-04 21:52:28,2016-02-09 23:18:36,git://github.com/LumaPictures/pymel-docs.git,git@github.com:LumaPictures/pymel-docs.git,https://github.com/LumaPictures/pymel-docs.git,https://github.com/LumaPictures/pymel-docs,,5257,2,2,True,True,True,True,False,3,,False,False,2,3,2,2,True,3,LumaPictures/pymel-docs
17026758,Python,https://api.github.com/repos/devinrhode2/dotfiles,14616097,2015-03-04 05:25:22,2019-05-01 22:34:59,4,0,YES,2015-03-04 05:25:22,2019-05-02 17:22:36,2019-05-02 17:22:35,git://github.com/devinrhode2/dotfiles.git,git@github.com:devinrhode2/dotfiles.git,https://github.com/devinrhode2/dotfiles.git,https://github.com/devinrhode2/dotfiles,,11002,0,0,True,True,True,True,False,0,,False,False,1,0,1,0,True,26,devinrhode2/dotfiles
17172918,Python,https://api.github.com/repos/j5shi/Thruster,13576384,2014-05-14 07:07:14,2019-05-30 06:55:25,5,0,YES,2014-05-14 07:07:14,2020-01-06 01:16:51,2020-01-06 01:16:48,git://github.com/j5shi/Thruster.git,git@github.com:j5shi/Thruster.git,https://github.com/j5shi/Thruster.git,https://github.com/j5shi/Thruster,,12874,10,10,True,True,True,True,False,1,,False,False,0,1,0,10,True,141,j5shi/Thruster
17389423,Python,https://api.github.com/repos/rahulkhengare/letschat,19353644,2015-03-12 06:09:09,2019-04-23 02:33:06,4,0,YES,2015-03-12 06:09:09,2015-03-13 09:33:17,2015-03-13 09:33:10,git://github.com/rahulkhengare/letschat.git,git@github.com:rahulkhengare/letschat.git,https://github.com/rahulkhengare/letschat.git,https://github.com/rahulkhengare/letschat,,9683,0,0,True,True,True,True,False,2,,False,False,0,2,0,0,True,3,rahulkhengare/letschat
17440881,Python,https://api.github.com/repos/carlosedp/PSP-StacklessPython,108501836,2015-03-11 20:18:47,2019-03-07 11:48:34,3,0,YES,2015-03-11 20:18:47,2019-03-05 17:21:34,2015-04-30 18:20:00,git://github.com/carlosedp/PSP-StacklessPython.git,git@github.com:carlosedp/PSP-StacklessPython.git,https://github.com/carlosedp/PSP-StacklessPython.git,https://github.com/carlosedp/PSP-StacklessPython,,21416,6,6,True,True,True,True,False,3,,False,False,0,3,0,6,True,3,carlosedp/PSP-StacklessPython
17498336,Python,https://api.github.com/repos/inovtec-solutions/OpenERP,10307876,2015-03-14 14:12:59,2019-05-14 11:49:53,4,0,YES,2015-03-14 14:12:59,2019-07-15 20:53:17,2015-07-05 09:26:16,git://github.com/inovtec-solutions/OpenERP.git,git@github.com:inovtec-solutions/OpenERP.git,https://github.com/inovtec-solutions/OpenERP.git,https://github.com/inovtec-solutions/OpenERP,,76550,5,5,True,True,True,True,False,12,,False,False,0,12,0,5,True,32,inovtec-solutions/OpenERP
17632542,Python,https://api.github.com/repos/kenorb-contrib/BitTorrent,12845604,2015-03-18 15:01:42,2018-11-08 11:07:00,3,0,YES,2015-03-18 15:01:42,2020-02-23 10:29:03,2015-03-19 17:20:08,git://github.com/kenorb-contrib/BitTorrent.git,git@github.com:kenorb-contrib/BitTorrent.git,https://github.com/kenorb-contrib/BitTorrent.git,https://github.com/kenorb-contrib/BitTorrent,,20368,39,39,True,True,True,True,False,26,,False,False,0,26,0,39,True,102,kenorb-contrib/BitTorrent
17663271,Python,https://api.github.com/repos/NEricN/RobotCSimulator,19435094,2015-03-19 02:48:12,2019-02-13 20:44:42,3,0,YES,2015-03-19 02:48:12,2019-02-12 16:13:48,2015-03-19 02:55:48,git://github.com/NEricN/RobotCSimulator.git,git@github.com:NEricN/RobotCSimulator.git,https://github.com/NEricN/RobotCSimulator.git,https://github.com/NEricN/RobotCSimulator,,41692,0,0,True,True,True,True,False,1,,False,False,0,1,0,0,True,4,NEricN/RobotCSimulator
17665409,Python,https://api.github.com/repos/kuri65536/python-for-android,17846606,2015-03-14 22:44:36,2019-05-25 21:06:34,4,0,YES,2015-03-14 22:44:36,2020-03-06 13:12:38,2019-05-06 00:49:00,git://github.com/kuri65536/python-for-android.git,git@github.com:kuri65536/python-for-android.git,https://github.com/kuri65536/python-for-android.git,https://github.com/kuri65536/python-for-android,,74882,204,204,True,True,False,True,False,91,,False,False,13,91,13,204,True,251,kuri65536/python-for-android
